"";"X";"V1"
"1552";1552;3
"1553";1553;2
"1554";1554;1
"1555";1555;1
"1556";1556;2
"1557";1557;1
"1558";1558;3
"1559";1559;2
"1560";1560;3
"1561";1561;3
"1562";1562;3
"1563";1563;3
"1564";1564;3
"1565";1565;1
"1566";1566;1
"1567";1567;3
"1568";1568;1
"1569";1569;3
"1570";1570;1
"1571";1571;3
"1572";1572;3
"1573";1573;3
"1574";1574;3
"1575";1575;3
"1576";1576;2
"1577";1577;3
"1578";1578;3
"1579";1579;2
"1580";1580;3
"1581";1581;3
"1582";1582;2
"1583";1583;2
"1584";1584;2
"1585";1585;3
"1586";1586;2
"1587";1587;2
"1588";1588;2
"1589";1589;3
"1590";1590;3
"1591";1591;2
"1592";1592;1
"1593";1593;3
"1594";1594;1
"1595";1595;1
"1596";1596;3
"1597";1597;3
"1598";1598;3
"1599";1599;3
"1600";1600;3
"1601";1601;1
"1602";1602;2
"1603";1603;3
"1604";1604;3
"1605";1605;1
"1606";1606;1
"1607";1607;1
"1608";1608;1
"1609";1609;1
"1610";1610;1
"1611";1611;3
"1612";1612;3
"1613";1613;3
"1614";1614;3
"1615";1615;2
"1616";1616;2
"1617";1617;2
"1618";1618;2
"1619";1619;2
"1620";1620;3
"1621";1621;2
"1622";1622;2
"1623";1623;2
"1624";1624;2
"1625";1625;1
"1626";1626;3
"1627";1627;1
"1628";1628;1
"1629";1629;1
"1630";1630;3
"1631";1631;3
"1632";1632;3
"1633";1633;2
"1634";1634;3
"1635";1635;3
"1636";1636;2
"1637";1637;3
"1638";1638;1
"1639";1639;2
"1640";1640;2
"1641";1641;2
"1642";1642;2
"1643";1643;2
"1644";1644;3
"1645";1645;2
"1646";1646;2
"1647";1647;2
"1648";1648;2
"1649";1649;2
"1650";1650;2
"1651";1651;2
"1652";1652;3
"1653";1653;2
"1654";1654;3
"1655";1655;2
"1656";1656;3
"1657";1657;2
"1658";1658;1
"1659";1659;1
"1660";1660;1
"1661";1661;1
"1662";1662;1
"1663";1663;1
"1664";1664;2
"1665";1665;0
"1666";1666;2
"1667";1667;1
"1668";1668;1
"1669";1669;1
"1670";1670;2
"1671";1671;1
"1672";1672;2
"1673";1673;0
"1674";1674;2
"1675";1675;1
"1676";1676;1
"1677";1677;1
"1678";1678;2
"1679";1679;2
"1680";1680;2
"1681";1681;0
"1682";1682;2
"1683";1683;1
"1684";1684;1
"1685";1685;1
"1686";1686;2
"1687";1687;2
"1688";1688;2
"1689";1689;2
"1690";1690;2
"1691";1691;2
"1692";1692;3
"1693";1693;3
"1694";1694;1
"1695";1695;2
"1696";1696;3
"1697";1697;3
"1698";1698;2
"1699";1699;2
"1700";1700;2
"1701";1701;2
"1702";1702;2
"1703";1703;2
"1704";1704;1
"1705";1705;1
"1706";1706;1
"1707";1707;1
"1708";1708;1
"1709";1709;3
"1710";1710;1
"1711";1711;3
"1712";1712;3
"1713";1713;3
"1714";1714;1
"1715";1715;3
"1716";1716;2
"1717";1717;3
"1718";1718;3
"1719";1719;3
"1720";1720;2
"1721";1721;3
"1722";1722;3
"1723";1723;3
"1724";1724;1
"1725";1725;2
"1726";1726;1
"1727";1727;1
"1728";1728;3
"1729";1729;2
"1730";1730;3
"1731";1731;3
"1732";1732;1
"1733";1733;2
"1734";1734;2
"1735";1735;1
"1736";1736;1
"1737";1737;1
"1738";1738;2
"1739";1739;2
"1740";1740;2
"1741";1741;2
"1742";1742;2
"1743";1743;2
"1744";1744;2
"1745";1745;2
"1746";1746;2
"1747";1747;2
"1748";1748;3
"1749";1749;3
"1750";1750;3
"1751";1751;3
"1752";1752;2
"1753";1753;3
"1754";1754;3
"1755";1755;3
"1756";1756;3
"1757";1757;2
"1758";1758;1
"1759";1759;1
"1760";1760;1
"1761";1761;3
"1762";1762;1
"1763";1763;2
"1764";1764;3
"1765";1765;2
"1766";1766;2
"1767";1767;1
"1768";1768;1
"1769";1769;2
"1770";1770;2
"1771";1771;2
"1772";1772;2
"1773";1773;2
"1774";1774;3
"1775";1775;2
"1776";1776;2
"1777";1777;2
"1778";1778;2
"1779";1779;3
"1780";1780;3
"1781";1781;3
"1782";1782;3
"1783";1783;2
"1784";1784;2
"1785";1785;3
"1786";1786;1
"1787";1787;3
"1788";1788;1
"1789";1789;1
"1790";1790;1
"1791";1791;1
"1792";1792;2
"1793";1793;2
"1794";1794;2
"1795";1795;2
"1796";1796;2
"1797";1797;2
"1798";1798;2
"1799";1799;3
"1800";1800;3
"1801";1801;2
"1802";1802;1
"1803";1803;2
"1804";1804;3
"1805";1805;3
"1806";1806;1
"1807";1807;1
"1808";1808;1
"1809";1809;1
"1810";1810;1
"1811";1811;3
"1812";1812;1
"1813";1813;2
"1814";1814;2
"1815";1815;2
"1816";1816;2
"1817";1817;0
"1818";1818;0
"1819";1819;0
"1820";1820;3
"1821";1821;1
"1822";1822;1
"1823";1823;3
"1824";1824;1
"1825";1825;2
"1826";1826;1
"1827";1827;1
"1828";1828;1
"1829";1829;2
"1830";1830;3
"1831";1831;3
"1832";1832;3
"1833";1833;1
"1834";1834;3
"1835";1835;2
"1836";1836;1
"1837";1837;1
"1838";1838;1
"1839";1839;2
"1840";1840;1
"1841";1841;2
"1842";1842;2
"1843";1843;3
"1844";1844;3
"1845";1845;3
"1846";1846;2
"1847";1847;3
"1848";1848;3
"1849";1849;2
"1850";1850;1
"1851";1851;2
"1852";1852;2
"1853";1853;2
"1854";1854;1
"1855";1855;3
"1856";1856;1
"1857";1857;3
"1858";1858;1
"1859";1859;1
"1860";1860;1
"1861";1861;3
"1862";1862;2
"1863";1863;2
"1864";1864;2
"1865";1865;3
"1866";1866;2
"1867";1867;1
"1868";1868;3
"1869";1869;2
"1870";1870;1
"1871";1871;3
"1872";1872;1
"1873";1873;2
"1874";1874;1
"1875";1875;2
"1876";1876;2
"1877";1877;1
"1878";1878;1
"1879";1879;2
"1880";1880;3
"1881";1881;2
"1882";1882;2
"1883";1883;2
"1884";1884;2
"1885";1885;3
"1886";1886;3
"1887";1887;3
"1888";1888;3
"1889";1889;3
"1890";1890;1
"1891";1891;1
"1892";1892;3
"1893";1893;3
"1894";1894;1
"1895";1895;1
"1896";1896;2
"1897";1897;1
"1898";1898;1
"1899";1899;2
"1900";1900;2
"1901";1901;2
"1902";1902;3
"1903";1903;2
"1904";1904;2
"1905";1905;2
"1906";1906;2
"1907";1907;1
"1908";1908;3
"1909";1909;3
"1910";1910;2
"1911";1911;3
"1912";1912;3
"1913";1913;1
"1914";1914;3
"1915";1915;1
"1916";1916;1
"1917";1917;1
"1918";1918;3
"1919";1919;1
"1920";1920;1
"1921";1921;1
"1922";1922;1
"1923";1923;1
"1924";1924;1
"1925";1925;1
"1926";1926;2
"1927";1927;1
"1928";1928;2
"1929";1929;1
"1930";1930;2
"1931";1931;2
"1932";1932;2
"1933";1933;3
"1934";1934;2
"1935";1935;2
"1936";1936;3
"1937";1937;3
"1938";1938;2
"1939";1939;3
"1940";1940;1
"1941";1941;1
"1942";1942;3
"1943";1943;1
"1944";1944;1
"1945";1945;2
"1946";1946;1
"1947";1947;1
"1948";1948;1
"1949";1949;0
"1950";1950;1
"1951";1951;1
"1952";1952;2
"1953";1953;1
"1954";1954;1
"1955";1955;3
"1956";1956;2
"1957";1957;1
"1958";1958;3
"1959";1959;2
"1960";1960;1
"1961";1961;3
"1962";1962;3
"1963";1963;3
"1964";1964;3
"1965";1965;2
"1966";1966;2
"1967";1967;2
"1968";1968;2
"1969";1969;1
"1970";1970;2
"1971";1971;1
"1972";1972;2
"1973";1973;2
"1974";1974;1
"1975";1975;1
"1976";1976;2
"1977";1977;1
"1978";1978;1
"1979";1979;2
"1980";1980;3
"1981";1981;2
"1982";1982;2
"1983";1983;2
"1984";1984;2
"1985";1985;3
"1986";1986;3
"1987";1987;2
"1988";1988;2
"1989";1989;2
"1990";1990;2
"1991";1991;3
"1992";1992;2
"1993";1993;2
"1994";1994;3
"1995";1995;3
"1996";1996;3
"1997";1997;3
"1998";1998;3
"1999";1999;3
"2000";2000;3
"2001";2001;2
"2002";2002;2
"2003";2003;1
"2004";2004;1
"2005";2005;3
"2006";2006;3
"2007";2007;1
"2008";2008;2
"2009";2009;1
"2010";2010;1
"2011";2011;1
"2012";2012;1
"2013";2013;2
"2014";2014;2
"2015";2015;2
"2016";2016;2
"2017";2017;3
"2018";2018;2
"2019";2019;2
"2020";2020;2
"2021";2021;1
"2022";2022;1
"2023";2023;1
"2024";2024;3
"2025";2025;1
"2026";2026;1
"2027";2027;3
"2028";2028;2
"2029";2029;1
"2030";2030;1
"2031";2031;2
"2032";2032;1
"2033";2033;1
"2034";2034;1
"2035";2035;1
"2036";2036;1
"2037";2037;1
"2038";2038;0
"2039";2039;0
"2040";2040;0
"2041";2041;1
"2042";2042;1
"2043";2043;2
"2044";2044;1
"2045";2045;0
"2046";2046;1
"2047";2047;0
"2048";2048;1
"2049";2049;1
"2050";2050;1
"2051";2051;0
"2052";2052;0
"2053";2053;0
"2054";2054;1
"2055";2055;1
"2056";2056;1
"2057";2057;1
"2058";2058;3
"2059";2059;0
"2060";2060;1
"2061";2061;1
"2062";2062;1
"2063";2063;1
"2064";2064;0
"2065";2065;0
"2066";2066;1
"2067";2067;0
"2068";2068;1
"2069";2069;0
"2070";2070;2
"2071";2071;2
"2072";2072;1
"2073";2073;1
"2074";2074;0
"2075";2075;1
"2076";2076;1
"2077";2077;1
"2078";2078;3
"2079";2079;0
"2080";2080;1
"2081";2081;1
"2082";2082;1
"2083";2083;0
"2084";2084;0
"2085";2085;1
"2086";2086;0
"2087";2087;0
"2088";2088;1
"2089";2089;1
"2090";2090;0
"2091";2091;1
"2092";2092;1
"2093";2093;1
"2094";2094;0
"2095";2095;1
"2096";2096;3
"2097";2097;1
"2098";2098;1
"2099";2099;1
"2100";2100;1
"2101";2101;0
"2102";2102;1
"2103";2103;0
"2104";2104;1
"2105";2105;2
"2106";2106;0
"2107";2107;0
"2108";2108;0
"2109";2109;1
"2110";2110;1
"2111";2111;1
"2112";2112;1
"2113";2113;0
"2114";2114;0
"2115";2115;0
"2116";2116;0
"2117";2117;0
"2118";2118;0
"2119";2119;0
"2120";2120;1
"2121";2121;1
"2122";2122;0
"2123";2123;1
"2124";2124;0
"2125";2125;1
"2126";2126;0
"2127";2127;2
"2128";2128;2
"2129";2129;2
"2130";2130;2
"2131";2131;2
"2132";2132;2
"2133";2133;1
"2134";2134;1
"2135";2135;2
"2136";2136;2
"2137";2137;3
"2138";2138;1
"2139";2139;1
"2140";2140;1
"2141";2141;1
"2142";2142;2
"2143";2143;2
"2144";2144;2
"2145";2145;3
"2146";2146;2
"2147";2147;2
"2148";2148;2
"2149";2149;3
"2150";2150;0
"2151";2151;1
"2152";2152;2
"2153";2153;3
"2154";2154;2
"2155";2155;2
"2156";2156;1
"2157";2157;3
"2158";2158;1
"2159";2159;2
"2160";2160;2
"2161";2161;3
"2162";2162;2
"2163";2163;1
"2164";2164;2
"2165";2165;2
"2166";2166;2
"2167";2167;2
"2168";2168;2
"2169";2169;2
"2170";2170;2
"2171";2171;1
"2172";2172;0
"2173";2173;1
"2174";2174;2
"2175";2175;2
"2176";2176;3
"2177";2177;1
"2178";2178;3
"2179";2179;2
"2180";2180;1
"2181";2181;1
"2182";2182;1
"2183";2183;1
"2184";2184;3
"2185";2185;1
"2186";2186;1
"2187";2187;1
"2188";2188;2
"2189";2189;2
"2190";2190;3
"2191";2191;3
"2192";2192;1
"2193";2193;1
"2194";2194;1
"2195";2195;1
"2196";2196;1
"2197";2197;1
"2198";2198;1
"2199";2199;3
"2200";2200;3
"2201";2201;1
"2202";2202;2
"2203";2203;2
"2204";2204;2
"2205";2205;3
"2206";2206;2
"2207";2207;2
"2208";2208;2
"2209";2209;2
"2210";2210;2
"2211";2211;1
"2212";2212;3
"2213";2213;2
"2214";2214;2
"2215";2215;2
"2216";2216;2
"2217";2217;1
"2218";2218;2
"2219";2219;3
"2220";2220;3
"2221";2221;3
"2222";2222;3
"2223";2223;1
"2224";2224;2
"2225";2225;2
"2226";2226;2
"2227";2227;1
"2228";2228;3
"2229";2229;3
"2230";2230;3
"2231";2231;3
"2232";2232;2
"2233";2233;2
"2234";2234;2
"2235";2235;2
"2236";2236;2
"2237";2237;2
"2238";2238;2
"2239";2239;2
"2240";2240;2
"2241";2241;2
"2242";2242;2
"2243";2243;2
"2244";2244;2
"2245";2245;2
"2246";2246;1
"2247";2247;2
"2248";2248;2
"2249";2249;2
"2250";2250;3
"2251";2251;3
"2252";2252;2
"2253";2253;2
"2254";2254;3
"2255";2255;3
"2256";2256;1
"2257";2257;1
"2258";2258;1
"2259";2259;1
"2260";2260;1
"2261";2261;1
"2262";2262;1
"2263";2263;1
"2264";2264;1
"2265";2265;2
"2266";2266;2
"2267";2267;2
"2268";2268;2
"2269";2269;2
"2270";2270;2
"2271";2271;1
"2272";2272;1
"2273";2273;1
"2274";2274;3
"2275";2275;1
"2276";2276;1
"2277";2277;2
"2278";2278;2
"2279";2279;3
"2280";2280;2
"2281";2281;1
"2282";2282;1
"2283";2283;1
"2284";2284;1
"2285";2285;2
"2286";2286;2
"2287";2287;2
"2288";2288;2
"2289";2289;2
"2290";2290;1
"2291";2291;1
"2292";2292;1
"2293";2293;1
"2294";2294;1
"2295";2295;0
"2296";2296;2
"2297";2297;2
"2298";2298;2
"2299";2299;1
"2300";2300;1
"2301";2301;1
"2302";2302;1
"2303";2303;1
"2304";2304;1
"2305";2305;1
"2306";2306;1
"2307";2307;1
"2308";2308;1
"2309";2309;1
"2310";2310;1
"2311";2311;1
"2312";2312;3
"2313";2313;2
"2314";2314;2
"2315";2315;3
"2316";2316;2
"2317";2317;3
"2318";2318;2
"2319";2319;2
"2320";2320;3
"2321";2321;1
"2322";2322;2
"2323";2323;3
"2324";2324;3
"2325";2325;3
"2326";2326;3
"2327";2327;2
"2328";2328;2
"2329";2329;0
"2330";2330;3
"2331";2331;3
"2332";2332;3
"2333";2333;0
"2334";2334;3
"2335";2335;3
"2336";2336;3
"2337";2337;0
"2338";2338;3
"2339";2339;3
"2340";2340;3
"2341";2341;3
"2342";2342;2
"2343";2343;2
"2344";2344;3
"2345";2345;3
"2346";2346;3
"2347";2347;3
"2348";2348;2
"2349";2349;1
"2350";2350;2
"2351";2351;2
"2352";2352;2
"2353";2353;2
"2354";2354;3
"2355";2355;3
"2356";2356;3
"2357";2357;3
"2358";2358;1
"2359";2359;1
"2360";2360;3
"2361";2361;3
"2362";2362;2
"2363";2363;1
"2364";2364;3
"2365";2365;2
"2366";2366;2
"2367";2367;2
"2368";2368;1
"2369";2369;1
"2370";2370;1
"2371";2371;1
"2372";2372;1
"2373";2373;1
"2374";2374;1
"2375";2375;1
"2376";2376;1
"2377";2377;1
"2378";2378;2
"2379";2379;1
"2380";2380;1
"2381";2381;1
"2382";2382;1
"2383";2383;1
"2384";2384;1
"2385";2385;1
"2386";2386;1
"2387";2387;1
"2388";2388;1
"2389";2389;1
"2390";2390;1
"2391";2391;1
"2392";2392;1
"2393";2393;1
"2394";2394;1
"2395";2395;1
"2396";2396;1
"2397";2397;1
"2398";2398;1
"2399";2399;2
"2400";2400;3
"2401";2401;2
"2402";2402;2
"2403";2403;2
"2404";2404;2
"2405";2405;2
"2406";2406;2
"2407";2407;3
"2408";2408;2
"2409";2409;3
"2410";2410;2
"2411";2411;2
"2412";2412;3
"2413";2413;2
"2414";2414;3
"2415";2415;3
"2416";2416;2
"2417";2417;3
"2418";2418;1
"2419";2419;3
"2420";2420;1
"2421";2421;1
"2422";2422;1
"2423";2423;2
"2424";2424;2
"2425";2425;2
"2426";2426;2
"2427";2427;3
"2428";2428;3
"2429";2429;2
"2430";2430;3
"2431";2431;1
"2432";2432;1
"2433";2433;1
"2434";2434;1
"2435";2435;1
"2436";2436;1
"2437";2437;1
"2438";2438;2
"2439";2439;3
"2440";2440;3
"2441";2441;3
"2442";2442;3
"2443";2443;2
"2444";2444;3
"2445";2445;2
"2446";2446;2
"2447";2447;2
"2448";2448;3
"2449";2449;2
"2450";2450;1
"2451";2451;1
"2452";2452;1
"2453";2453;1
"2454";2454;1
"2455";2455;1
"2456";2456;1
"2457";2457;1
"2458";2458;1
"2459";2459;1
"2460";2460;0
"2461";2461;0
"2462";2462;0
"2463";2463;1
"2464";2464;1
"2465";2465;2
"2466";2466;1
"2467";2467;0
"2468";2468;1
"2469";2469;0
"2470";2470;1
"2471";2471;1
"2472";2472;1
"2473";2473;0
"2474";2474;0
"2475";2475;0
"2476";2476;1
"2477";2477;1
"2478";2478;1
"2479";2479;1
"2480";2480;3
"2481";2481;0
"2482";2482;1
"2483";2483;1
"2484";2484;1
"2485";2485;1
"2486";2486;0
"2487";2487;0
"2488";2488;1
"2489";2489;0
"2490";2490;1
"2491";2491;0
"2492";2492;2
"2493";2493;2
"2494";2494;1
"2495";2495;1
"2496";2496;0
"2497";2497;1
"2498";2498;1
"2499";2499;1
"2500";2500;3
"2501";2501;0
"2502";2502;1
"2503";2503;1
"2504";2504;1
"2505";2505;0
"2506";2506;0
"2507";2507;1
"2508";2508;0
"2509";2509;0
"2510";2510;1
"2511";2511;1
"2512";2512;0
"2513";2513;1
"2514";2514;1
"2515";2515;1
"2516";2516;0
"2517";2517;1
"2518";2518;3
"2519";2519;1
"2520";2520;1
"2521";2521;1
"2522";2522;1
"2523";2523;0
"2524";2524;1
"2525";2525;0
"2526";2526;1
"2527";2527;2
"2528";2528;0
"2529";2529;0
"2530";2530;0
"2531";2531;1
"2532";2532;1
"2533";2533;1
"2534";2534;1
"2535";2535;0
"2536";2536;0
"2537";2537;0
"2538";2538;0
"2539";2539;0
"2540";2540;0
"2541";2541;0
"2542";2542;1
"2543";2543;1
"2544";2544;0
"2545";2545;1
"2546";2546;0
"2547";2547;1
"2548";2548;0
"2549";2549;1
"2550";2550;1
"2551";2551;1
"2552";2552;1
"2553";2553;1
"2554";2554;3
"2555";2555;1
"2556";2556;1
"2557";2557;3
"2558";2558;1
"2559";2559;3
"2560";2560;3
"2561";2561;3
"2562";2562;2
"2563";2563;3
"2564";2564;3
"2565";2565;2
"2566";2566;3
"2567";2567;1
"2568";2568;1
"2569";2569;3
"2570";2570;3
"2571";2571;3
"2572";2572;3
"2573";2573;3
"2574";2574;3
"2575";2575;3
"2576";2576;3
"2577";2577;3
"2578";2578;3
"2579";2579;2
"2580";2580;2
"2581";2581;2
"2582";2582;2
"2583";2583;2
"2584";2584;2
"2585";2585;1
"2586";2586;1
"2587";2587;1
"2588";2588;1
"2589";2589;3
"2590";2590;3
"2591";2591;3
"2592";2592;1
"2593";2593;2
"2594";2594;2
"2595";2595;2
"2596";2596;2
"2597";2597;2
"2598";2598;1
"2599";2599;1
"2600";2600;2
"2601";2601;2
"2602";2602;2
"2603";2603;3
"2604";2604;2
"2605";2605;2
"2606";2606;2
"2607";2607;0
"2608";2608;0
"2609";2609;0
"2610";2610;0
"2611";2611;0
"2612";2612;2
"2613";2613;2
"2614";2614;3
"2615";2615;1
"2616";2616;1
"2617";2617;1
"2618";2618;1
"2619";2619;1
"2620";2620;1
"2621";2621;1
"2622";2622;1
"2623";2623;1
"2624";2624;2
"2625";2625;1
"2626";2626;3
"2627";2627;1
"2628";2628;1
"2629";2629;1
"2630";2630;1
"2631";2631;1
"2632";2632;1
"2633";2633;0
"2634";2634;0
"2635";2635;0
"2636";2636;1
"2637";2637;1
"2638";2638;2
"2639";2639;1
"2640";2640;0
"2641";2641;1
"2642";2642;0
"2643";2643;1
"2644";2644;1
"2645";2645;1
"2646";2646;0
"2647";2647;0
"2648";2648;0
"2649";2649;1
"2650";2650;1
"2651";2651;1
"2652";2652;1
"2653";2653;3
"2654";2654;0
"2655";2655;1
"2656";2656;1
"2657";2657;1
"2658";2658;1
"2659";2659;0
"2660";2660;0
"2661";2661;1
"2662";2662;0
"2663";2663;1
"2664";2664;0
"2665";2665;2
"2666";2666;2
"2667";2667;1
"2668";2668;1
"2669";2669;0
"2670";2670;1
"2671";2671;1
"2672";2672;1
"2673";2673;3
"2674";2674;0
"2675";2675;1
"2676";2676;1
"2677";2677;1
"2678";2678;0
"2679";2679;0
"2680";2680;1
"2681";2681;0
"2682";2682;0
"2683";2683;1
"2684";2684;1
"2685";2685;0
"2686";2686;1
"2687";2687;1
"2688";2688;1
"2689";2689;0
"2690";2690;1
"2691";2691;3
"2692";2692;1
"2693";2693;1
"2694";2694;1
"2695";2695;1
"2696";2696;0
"2697";2697;1
"2698";2698;0
"2699";2699;1
"2700";2700;2
"2701";2701;0
"2702";2702;0
"2703";2703;0
"2704";2704;1
"2705";2705;1
"2706";2706;1
"2707";2707;1
"2708";2708;0
"2709";2709;0
"2710";2710;0
"2711";2711;0
"2712";2712;0
"2713";2713;0
"2714";2714;0
"2715";2715;1
"2716";2716;1
"2717";2717;0
"2718";2718;1
"2719";2719;0
"2720";2720;1
"2721";2721;0
"2722";2722;2
"2723";2723;1
"2724";2724;2
"2725";2725;3
"2726";2726;2
"2727";2727;2
"2728";2728;1
"2729";2729;2
"2730";2730;2
"2731";2731;2
"2732";2732;2
"2733";2733;2
"2734";2734;2
"2735";2735;2
"2736";2736;2
"2737";2737;1
"2738";2738;1
"2739";2739;1
"2740";2740;2
"2741";2741;3
"2742";2742;2
"2743";2743;2
"2744";2744;2
"2745";2745;2
"2746";2746;2
"2747";2747;3
"2748";2748;2
"2749";2749;0
"2750";2750;0
"2751";2751;3
"2752";2752;2
"2753";2753;2
"2754";2754;2
"2755";2755;3
"2756";2756;3
"2757";2757;3
"2758";2758;3
"2759";2759;3
"2760";2760;2
"2761";2761;3
"2762";2762;3
"2763";2763;2
"2764";2764;3
"2765";2765;3
"2766";2766;2
"2767";2767;3
"2768";2768;3
"2769";2769;2
"2770";2770;2
"2771";2771;2
"2772";2772;2
"2773";2773;1
"2774";2774;2
"2775";2775;1
"2776";2776;1
"2777";2777;1
"2778";2778;2
"2779";2779;2
"2780";2780;1
"2781";2781;2
"2782";2782;2
"2783";2783;3
"2784";2784;3
"2785";2785;3
"2786";2786;2
"2787";2787;3
"2788";2788;3
"2789";2789;3
"2790";2790;3
"2791";2791;3
"2792";2792;3
"2793";2793;3
"2794";2794;3
"2795";2795;1
"2796";2796;1
"2797";2797;1
"2798";2798;1
"2799";2799;1
"2800";2800;1
"2801";2801;2
"2802";2802;3
"2803";2803;0
"2804";2804;1
"2805";2805;1
"2806";2806;2
"2807";2807;1
"2808";2808;2
"2809";2809;1
"2810";2810;2
"2811";2811;2
"2812";2812;2
"2813";2813;3
"2814";2814;3
"2815";2815;2
"2816";2816;2
"2817";2817;3
"2818";2818;3
"2819";2819;3
"2820";2820;3
"2821";2821;2
"2822";2822;3
"2823";2823;3
"2824";2824;1
"2825";2825;3
"2826";2826;1
"2827";2827;1
"2828";2828;1
"2829";2829;1
"2830";2830;2
"2831";2831;3
"2832";2832;3
"2833";2833;1
"2834";2834;1
"2835";2835;1
"2836";2836;1
"2837";2837;1
"2838";2838;2
"2839";2839;2
"2840";2840;3
"2841";2841;2
"2842";2842;3
"2843";2843;2
"2844";2844;2
"2845";2845;3
"2846";2846;3
"2847";2847;1
"2848";2848;0
"2849";2849;2
"2850";2850;2
"2851";2851;1
"2852";2852;1
"2853";2853;1
"2854";2854;1
"2855";2855;1
"2856";2856;1
"2857";2857;1
"2858";2858;1
"2859";2859;2
"2860";2860;2
"2861";2861;2
"2862";2862;2
"2863";2863;1
"2864";2864;3
"2865";2865;1
"2866";2866;1
"2867";2867;1
"2868";2868;1
"2869";2869;3
"2870";2870;3
"2871";2871;3
"2872";2872;3
"2873";2873;3
"2874";2874;3
"2875";2875;2
"2876";2876;2
"2877";2877;2
"2878";2878;2
"2879";2879;2
"2880";2880;3
"2881";2881;2
"2882";2882;2
"2883";2883;3
"2884";2884;3
"2885";2885;3
"2886";2886;3
"2887";2887;3
"2888";2888;3
"2889";2889;3
"2890";2890;3
"2891";2891;3
"2892";2892;3
"2893";2893;1
"2894";2894;2
"2895";2895;2
"2896";2896;2
"2897";2897;2
"2898";2898;2
"2899";2899;2
"2900";2900;2
"2901";2901;1
"2902";2902;1
"2903";2903;2
"2904";2904;2
"2905";2905;2
"2906";2906;3
"2907";2907;2
"2908";2908;2
"2909";2909;2
"2910";2910;2
"2911";2911;3
"2912";2912;2
"2913";2913;2
"2914";2914;2
"2915";2915;1
"2916";2916;1
"2917";2917;3
"2918";2918;1
"2919";2919;2
"2920";2920;2
"2921";2921;2
"2922";2922;2
"2923";2923;2
"2924";2924;1
"2925";2925;1
"2926";2926;1
"2927";2927;2
"2928";2928;2
"2929";2929;3
"2930";2930;1
"2931";2931;1
"2932";2932;3
"2933";2933;1
"2934";2934;1
"2935";2935;1
"2936";2936;1
"2937";2937;1
"2938";2938;1
"2939";2939;1
"2940";2940;1
"2941";2941;1
"2942";2942;1
"2943";2943;1
"2944";2944;1
"2945";2945;0
"2946";2946;0
"2947";2947;0
"2948";2948;1
"2949";2949;1
"2950";2950;2
"2951";2951;1
"2952";2952;0
"2953";2953;1
"2954";2954;0
"2955";2955;1
"2956";2956;1
